,id,text,in_reply_to_status_id,created_at,in_reply_to_screen_name
419,1323210820570898432,@CPDelhi @MCDdelhi @LtGovDelhi @dcprohinidelhi @dtptraffic @dcptrafficouter @CPCB_OFFICIAL @Delhi_Pollution… https://t.co/rI2sN16FsH,,2020-11-02 10:30:18,CPDelhi
420,1322451199505928192,"@PMOIndia @HMOIndia @LtGovDelhi @CPDelhi @DelhiPolice @DCPWestDelhi 
हम 9000 उत्तरी निगम शिक्षक 2 नवम्बर को सुबह 9… https://t.co/WjowJYVOv3",,2020-10-31 08:11:50,PMOIndia
421,1322581954038910976,"@DCP_CCC_Delhi @OLX_India @Facebook @CPDelhi @DelhiPolice @bigfmindia They looted me with same manner, please help… https://t.co/u4VIK4B9Mu",1315661432038461440,2020-10-31 16:51:24,DCP_CCC_Delhi
422,1322560016423923713,"@tatapower_ddl This public place became dark spot, drinkers, smokers, snatchers mostly found at this place.
Project… https://t.co/PjCW8NiXR5",1321797938188849152,2020-10-31 15:24:14,tatapower_ddl
423,1323130062254661632,"आदरणीय सर,
दिल्ली पुलिस @DelhiPolice हम सभी परिवार सहित संसद के सामने शांति पूर्वक धरना देना चाहते है, मेरी बहन की… https://t.co/vOtGkeePeB",,2020-11-02 05:09:24,
424,1322868115714183168,"#जनता_मार्च पर हमले का आदेश देने वाले @DelhiPolice के अधिकारी का नाम -  "" #सरफराज ""

#ShameOnDelhiPolice

@CPDelhi 
@HMOIndia 
@AmitShah",,2020-11-01 11:48:31,
425,1322828013877096449,@DcpNorthDelhi @DCPNewDelhi @DCP_CCC_Delhi @BrutIndia @BDUTT @ReallySwara @ArvindKejriwal @cyber,1322826964818800641,2020-11-01 09:09:10,CheshtaArora14
426,1322539209463226369,@mistresspromote @Mistressishu sir please check both Acounts run my one buy whose name is Jaspreet Kaur Mobil no is… https://t.co/abvXBQcz4a,,2020-10-31 14:01:33,mistresspromot
427,1322598436051451904,"@CPDelhi  साहब"" थाना बुराड़ी पुलिस को शिकायत लिखित में दी गयी "" साथ ही 100 नम्बर पर पुलिस को सूचना दी "" लेक़िन कोई… https://t.co/6UynYtce2A",,2020-10-31 17:56:54,CPDelhi
428,1322596007004106752,A fantasy cricket scam us going on in India please look into this matter and take action and ban these kind of plat… https://t.co/bHXLT2Ya1C,,2020-10-31 17:47:15,
429,1322545500675923969,अभी दिल्ली दंगे से उबर भी नही पाया कि उक्त व्यक्ति टी-शर्ट पर हमारे नबी की आपत्तिजनक फाेटाे काे प्रिंट कर हिंदू-मु… https://t.co/T7iVWdC1Oj,,2020-10-31 14:26:33,
430,1322545500675923969,अभी दिल्ली दंगे से उबर भी नही पाया कि उक्त व्यक्ति टी-शर्ट पर हमारे नबी की आपत्तिजनक फाेटाे काे प्रिंट कर हिंदू-मु… https://t.co/T7iVWdC1Oj,,2020-10-31 14:26:33,
431,1322631901371224065,"@DelhiPolice i want to file a complaint against this guy @Gaurav_AM22_K9
He has been messaging and tweeting my frie… https://t.co/xu6uqlmGln",,2020-10-31 20:09:53,DelhiPolice
432,1322771184660869121,@SavdhanPolice @LtGovDelhi @ArvindKejriwal @CPDelhi @cp_delhi @kgahlot @msisodia @TrafficCP @DelhiPolice  Please take necessary action.,1322769165493497860,2020-11-01 05:23:20,SavdhanPolice
433,1322160747460190208,@rsprasad @Tele_Law @DoJ_India @narendramodi @PMOIndia @BJP4India @_DigitalIndia @CSCegov_ @CPDelhi @DelhiPolice I… https://t.co/7IYuruf7gC,1322080552229330945,2020-10-30 12:57:41,rsprasad
434,1322025289833082880,"@DelhiPolice 
@CPDelhi
Delhi police mera cell phone chori ho gaya hai kya meri madad kar sakte hain  dhundhne mein… https://t.co/KTBxjV55ad",,2020-10-30 03:59:25,DelhiPolice
435,1322054643514404864,"Road blocked for hawkers and street vendors, vehicles are restricted. What is this thing happening at the time of… https://t.co/JvPWdBqALq",,2020-10-30 05:56:04,
436,1321868296275206145,@CPCB_OFFICIAL @DPCC_pollution @ArvindKejriwal @PrakashJavdekar @official_dda @PMOIndia @CPDelhi  @DelhiPolice… https://t.co/raCj3BGT4l,,2020-10-29 17:35:35,CPCB_OFFICIAL
437,1321800125333696512,इस ट्विटर हैंडल को चलाने वाले खिलाफ सख्त कार्यवाही हो @narendramodi @PMOIndia @BJP4Delhi @DelhiPolice… https://t.co/Ei5Nik3ViI,,2020-10-29 13:04:42,
438,1321549112265777152,@CPDelhi @DelhiPolice @aajtak @republic @Republic_Bharat there is an illegal construction is going on in sangam gal… https://t.co/FXxjQ4lP2z,,2020-10-28 20:27:16,CPDelhi
439,1321557687293906945,@streetdogsof @OfficialHelping @DelhiPolice @PetaIndia @asharmeet02 @pfaindia @Manekagandhibjp @Jeeveshu… https://t.co/VVsFhtd2Nb,1321362638496915457,2020-10-28 21:01:20,streetdogsof
440,1321644558304698369,@FinMinIndia @DelhiPolice @CPMumbaiPolice @chiragsundesha @ZeeBusiness @AnilSinghvi_ @CNBC_Awaaz @hemant_ghai… https://t.co/5MEN4fMmAS,1321319659937804288,2020-10-29 02:46:32,NikLim01
441,1321435627254992903,@DelhiPolice @Cybercellindia @DCP_CCC_Delhi @CPDelhi kindly take action against @MohdRas92315661  his for giving fa… https://t.co/TgtsFSY3lM,,2020-10-28 12:56:19,DelhiPolice
442,1321448253330657282,@ankitt_batham @LCAI_Support @PMOIndia @RBI @UN @OfficeofUT @nsitharaman @AnilDeshmukhNCP @INCIndia @ndtv @RBI… https://t.co/sKbRgvPTEb,1314145539303247872,2020-10-28 13:46:29,ankitt_batham
443,1321385761451601921,"@MinistryWCD @JPBhaiBJP @rao_cell @fordaindia @DoctorMunicipal @MoHFW_INDIA  Dr Harleen kaur,DNB Student suicided,m… https://t.co/cfFTAKhv5Q",,2020-10-28 09:38:10,MinistryWCD
444,1321295711078653954,@DCPDELHICRIME @G2020Seema @Dcp9453 @DCPNEastDelhi @CPDelhi @PMOIndia @AmitShah @aayog_purush @ramchander_insa… https://t.co/LGLjMPlqI6,,2020-10-28 03:40:20,
445,1321148333671395336,If anything same happens with me DELHI POLICE will be responsible for the same .@CPDelhi @DelhiPolice… https://t.co/5ch6pPtmbW,,2020-10-27 17:54:43,
446,1321306860130045952,@CPDelhi Sir Shopkeeper put shop adv board on rd creating traffic hurdles why nt area beat officers/DTP direct shop… https://t.co/e4nC53JPB0,,2020-10-28 04:24:38,CPDelhi
447,1321036209133551618,@DelhiPolice @CPCB_OFFICIAL @moefcc @DCPWestDelhi @ArvindKejriwal @PrakashJavdekar @LetMeBreathe_In @LtGovDelhi… https://t.co/XHREYC0fFk,1321029992235499520,2020-10-27 10:29:10,DelhiPolice
448,1321027625293246464,@CPCB_OFFICIAL @moefcc @DCPWestDelhi @ArvindKejriwal @PrakashJavdekar @LetMeBreathe_In @LtGovDelhi @CPDelhi… https://t.co/NVoev9Hf8A,1321024106716753920,2020-10-27 09:55:04,AnmolKohli_
449,1320802777149235200,"दिल्ली बना हाथरस,  गुरमंडी रेप मामला परिवार लगा रहा है इंसाफ की गुहार , @asadowaisi
@BhimArmyChief
@SandeepChNews24… https://t.co/KvcnOIdaTg",,2020-10-26 19:01:36,
450,1320444117365604352,A Delhi Police Sub Inspector stalked and flashed a woman cyclist in Dwarka. Listen to the ordeal of the victim who… https://t.co/wQU2Eqjatd,,2020-10-25 19:16:24,
451,1320275074205663232,"Dharambir, father of a car theft accused, was being probed in a room at Lodhi Colony police station. ASI questionin… https://t.co/LJdUdruDV8",,2020-10-25 08:04:41,
452,1319206775782924290,@DCP_CCC_Delhi @DelhiPolice @OLX_India @Paytm @Cyberdost @DCP_CCC_Delhi महोदय कुछ लोग Facebook पर हमे गालियाँ दे र… https://t.co/jnvGwjKmhd,1305097173185437699,2020-10-22 09:19:39,DCP_CCC_Delhi
453,1317422388603101187,@ektabose @DCWDelhi @DelhiPolice @DCP_CCC_Delhi  please have a look. This woman is going through sexual harassment… https://t.co/mEYK5IA9El,1317376304732205056,2020-10-17 11:09:08,ektabose
454,1316752004958445570,मेरा फेसबुक अकाउंट किसी ने clone कर दिया है जिससे सभी को पैसे मांगने के लिए मैसेजेस और फ्रेंड रिक्वेस्ट भेजी जा रही… https://t.co/cnSAOWI8c1,,2020-10-15 14:45:16,
455,1314557229492707329,@DCP_CCC_Delhi there is an unknown caller calling from 8929038535 to my mother and abusing very badly and cheap man… https://t.co/lWWXaqtuWW,,2020-10-09 13:24:01,DCP_CCC_Delhi
456,1313911507579629568,@MahaCyber1 @DelhiPolice @DCP_CCC_Delhi Group of people are constantly poking me and abusing me after I expressed m… https://t.co/h2n3rBpZJK,,2020-10-07 18:38:09,MahaCyber1
457,1314038341898137600,"@DcpNorthDelhi @CPDelhi @DelhiPolice महोदय, 
        मेरी कार कल दिनाक. 05.10.2020 सुबह 5:oo-5:25 swift dzire white… https://t.co/9WzGR4wpKM",1313813646720393218,2020-10-08 03:02:09,DcpNorthDelhi
458,1313747240788213761,@Uppolice @DelhiPolice this is a fraudster now he has started abusing me please look into it sir's https://t.co/4D5saHvkQu,,2020-10-07 07:45:25,Uppolice
459,1311598281017888769,Please Help Me....@dcp_southwest @DCPNewDelhi @CMODelhi @ArvindKejriwal @DelhiPolice @CPDelhi @flyingbeast320… https://t.co/gySgPXGsKj,,2020-10-01 09:26:13,
460,1311158789798653953,@HMOIndia @CPDelhi @dcpouter @PMO_NaMo @Sagarmalik4608 @NidhiGu96660270 @SonuSharm19 @VinodAzad9 @SwatiJaiHind… https://t.co/lOzruatnzM,,2020-09-30 04:19:50,HMOIndia
461,1310989042234699781,@dtptraffic @DelhiPolice @Uppolice @ArvindKejriwal @JoinAmardeep @BhimArmyChief @Mayawati @yadavakhilesh @UPGovt… https://t.co/uUsngzPtap,,2020-09-29 17:05:19,dtptraffic
462,1310916069930885121,@PrashantInsp @PSIsofDP @unitydp @DelhiPoliceFans @ips_gupteshwar @aslam_IPS @MadhuKamal11 @SKushwa70475990… https://t.co/jnPCkhhkIL,1310897072330010625,2020-09-29 12:15:21,PrashantInsp
463,1310833433602527232,"Delhi Police
❤️ Ki Police

25 वर्षीय दीपांशु डेंगू मरीज के लिए A नेगेटिव प्लेटलेट्स की जरूरत थी दिल्ली पुलिस के जवा… https://t.co/eKmqzYehz9",,2020-09-29 06:46:59,
464,1310827849515892736,"@CPDelhi Dear sir, Please help me.
Someone has hacked my biometric details and withdraw all of my money from All of… https://t.co/IBRnwCzXVo",,2020-09-29 06:24:47,CPDelhi
465,1310272536739938307,"This is my daughter #arushishokeen hacked the account this is cyber crime 
Please justice @TheSamirAbbas… https://t.co/A9mOETUNc7",,2020-09-27 17:38:11,
466,1309917644053573632,@Facebook नीचे दिए इस लिंक वाली id को तुरंत बंद करे इस लिंक पर श्री ओम प्रकाश सिंह जी जो कि @DelhiPolice में SI है… https://t.co/XUZMOShmr9,,2020-09-26 18:07:58,Facebook
467,1309367069675106304,@milanvy55229392 @_iAmDrAshish @CPDelhi @DelhiPolice @Cyberdost @Uppolice @DelhiPolice @dgpup @KanpurPolice… https://t.co/6RDcFPUG2V,1309352612890775552,2020-09-25 05:40:10,milanvy55229392
468,1309343383404425221,@ShrinathJha4 @shalabhmani @TheDeepak2020In @vishalurl @PistolPandey @PrayagrajWale @Official_vivek9 @Sudhir_mishr… https://t.co/hL2shcqden,,2020-09-25 04:06:03,
469,1309057761137876993,"@DelhiPolice 
This account @mahamanu30 is repeatedly harassing and abusing girls on social media.
I have all connec… https://t.co/jvvO5DGSiJ",,2020-09-24 09:11:06,DelhiPolice
470,1308377062709669888,"दिल्ली नजफगढ़ के धर्मपुरा से 12 साल की दीपिका पिछले एक महीने से गायब हैं न जाने किस हाल में होगी, घरवालों का बुरा… https://t.co/CYlUW04jh6",,2020-09-22 12:06:14,
471,1308346367681593347,@CPDelhi @LtGovDelhi @HMOIndia @PMOIndia Sir app se milne ki liye kiya kare,1308101646379962369,2020-09-22 10:04:16,CPDelhi
472,1301158593115205632,Plz help me. Iam at a verge of killing myself. I need protection. Ive been sexuallly harrrased by a very powerful g… https://t.co/07hCmNp5nJ,,2020-09-02 14:02:37,
473,1301156380133306368,@NCWIndia @DCWDelhi @DCPWestDelhi @MeerraChopra @KanganaTeam @CPDelhi @DelhiPolice plz help me! https://t.co/QE8wbyP8Dy,,2020-09-02 13:53:49,NCWIndia
474,1290400982694690816,"(4/4)

Expecting prompt response from your side

@BJP4India @BJP4Delhi @AamAadmiParty @DelhiPolice @DCPNWestDelhi… https://t.co/rN2tfL43j1",1290398289091653632,2020-08-03 21:35:43,divyamgoyal_30
475,1289123187486228485,"@DelhiPolice 
@DCPNEastDelhi जी @ArvindKejriwal जी @Manekagandhibjp जी @narendramodi जी
@SonuSood जी https://t.co/stvuthiJv0",,2020-07-31 08:58:13,DelhiPolice
476,1288253454243127302,"@TajinderBagga 
@KapilMishra_IND 
@lawinforce 
@LegalLro 
@OpIndia_com 
@SwarajyaMag 
@DelhiPolice https://t.co/Yz3S6D9hw6",,2020-07-28 23:22:12,TajinderBagga
477,1288012530787311617,@prabhatkumat19 @timesofindia @aajtak @DelhiPolice @LtGovDelhi @ArvindKejriwal @DMwestDelhi @DelhiPolice please tak… https://t.co/lU3Kh6peGz,1288005593576300545,2020-07-28 07:24:52,prabhatkumat19
478,1287994671134674945,"@DelhiPolice 
बेटी अंशु के लिए तड़पती माँ चन्द्रकांता द्वारा सोनिया विहार थाने मे दर्ज करवाई गयी रपट पर जल्द कार्य… https://t.co/8Eomu1BtCV",,2020-07-28 06:13:54,DelhiPolice
479,1287698763767623680,@DelhiPolice @CPCB_OFFICIAL @dtptraffic @CPDelhi @DCPSouthDelhi @LtGovDelhi @AAPDelhi @AmitShah  D block Okhla Phas… https://t.co/KdTKFsGOfF,,2020-07-27 10:38:04,DelhiPolice
480,1287662846919114753,"@DelhiPolice 
@aajtak 
@CPDelhi 
@ndtv 
@Ravishkumar011 
@Ravish_Real 
@tcghoomna 
@ombaiplawat 
@ombaiplawat… https://t.co/CCLKN0kqcr",,2020-07-27 08:15:20,DelhiPolice
481,1287245571581829121,@DelhiPolice @CPDelhi @HMOIndia @AmitShah @AmitShahOffice @PMOIndia @ArvindKejriwal @msisodia @LtGovDelhi… https://t.co/EmlS2s63wO,,2020-07-26 04:37:14,DelhiPolice
482,1286579025444446209,@NCWIndia @DCWDelhi @SwatiJaiHind don't you support and help mother in laws against the cruelty done by daughter in… https://t.co/ELkJZkcyKv,,2020-07-24 08:28:37,NCWIndia
483,1286317969518129154,"@DelhiPolice @ArvindKejriwal @LtGovDelhi @CPDelhi @abhayparashar @vikasbha 
इस इलाके में ऐसी 10वीं, 11वीं लूट की घट… https://t.co/B3EwSzyZwu",,2020-07-23 15:11:17,DelhiPolice
484,1286224002092957697,Illegal scrapping of vehicles happening right under nose of Delhi govt and police in Mangolpuri industrial area nea… https://t.co/OkUQ4y4fao,,2020-07-23 08:57:53,
485,1286216390202941440,"@arpbks @CPDelhi @ArvindKejriwal @SatyendarJain @TOINoida @Jansatta @htTweets @GirirajBahediya Sir, This  complaint… https://t.co/Y3Lo6FhGpr",1286215468475269121,2020-07-23 08:27:38,arpbks
486,1286177389299429376,@SUDHIRC34981728 @DCPNEastDelhi @CMODelhi @PMOIndia @dtptraffic @SandhyaTimes4u @htTweets @JagranNews @DelhiPolice… https://t.co/fYahSRbCko,1286165143303331842,2020-07-23 05:52:40,SUDHIRC34981728
487,1285936783671230466,"@DCP_CCC_Delhi @PMOIndia @HMOIndia @CMODelhi @dcp_outernorth @CPDelhi, @RBI
@DelhiPolice @htdelhi @aajtak
@htTweets… https://t.co/L5IVK8YpQy",1285244643404218373,2020-07-22 13:56:35,Shubhas56034235
488,1285902091165110272,जाफराबाद मेट्रो के नीचे जो बकरों का sell लगा हुआ है और हज़ारो की संख्या में भीड़ लगा हुआ क्या इनको कोरोना से डर नही… https://t.co/JickAqzUR1,,2020-07-22 11:38:44,
489,1285872655556415488,"@dcprohinidelhi Robbery cases have been increased significantly in Rohini, sector-16. PCR van don’t visit the spot… https://t.co/mMIb7YUSGY",,2020-07-22 09:41:46,dcprohinidelhi
490,1285842590236123136,@DCPNEastDelhi @DelhiPolice @BrahameshTiwari @CPDelhi @LtGovDelhi @SatyaLathwal As I received today msg from Delhi… https://t.co/dRAASt2YOG,1285583081244524545,2020-07-22 07:42:17,DCPNEastDelhi
491,1285490750730301444,"@DCPNewDelhi @DelhiPolice @CPDelhi @LtGovDelhi @HMOIndia @PMOIndia Everyday, v read newspaper, v hear dt d local au… https://t.co/DTgdy9VJg2",1285126993940328453,2020-07-21 08:24:12,DCPNewDelhi
492,1285176456880877568,@DCPNEastDelhi @DelhiPolice @Kamal_Rohilla7 @CPDelhi @LtGovDelhi @PoliceKhas @KNPSS_ @Tejrawat85 @MohanJha89 लेकिन… https://t.co/vtMlzV6MWH,1285137206646943744,2020-07-20 11:35:19,DCPNEastDelhi
493,1285079398102663169,@GauRavrajPut64 @CPDelhi @ArvindKejriwal @DelhiPolice @DCPEastDelhi श्रीमान सर मेरी आपसे एक निवेदन है यह दुकान शिव… https://t.co/uBgBwAHXMS,1284558696261902336,2020-07-20 05:09:38,GauRavrajPut64
494,1285089244059512832,"Delhi Police Not Working
@DCPSEastDelhi @DCPSouthDelhi @CellDelhi @CMODelhi @ArvindKejriwal @AmitShah… https://t.co/Xj1gpbko4R",,2020-07-20 05:48:46,
495,1285116609854533632,"@CPDelhi @LtGovDelhi
@DCPNEastDelhi @PoliceKhas 
श्रीमान जी एक अनूप नामक लड़के को बाइक छुड़ाने हेतू खजूरी थाने में… https://t.co/CL7nJXlLhk",,2020-07-20 07:37:30,CPDelhi
496,1284781130164473856,"महोदय जी  मनीराम पुत्र रामनाथ जो 
14/7/ 2020 को नरेला दिल्ली से कहीं लापता हो गए सभी तरह से ढूंढने का प्रयास  किया… https://t.co/mtQhGK4tMd",,2020-07-19 09:24:26,
497,1284887155274219520,"आपके संज्ञान हेतु @LtGovDelhi @DelhiPolice @CPDelhi @DCPWestDelhi #ACP_Vikaspuri #SHO_Vikaspuri
सरेआम महिला से छेड़… https://t.co/HMdCLCLwZX",,2020-07-19 16:25:44,
498,1284013067890651137,I had reported a complaint online regarding my father's  phone snatching in Daryaganj market. I had complaint copy… https://t.co/howph1OINF,,2020-07-17 06:32:25,
499,1283765940534964225,"@DelhiPolice @CPDelhi @dcprohinidelhi @DCPSouthDelhi Respected Sir, Today morning my swift car has been stolen from… https://t.co/MO2VmMmV0P",,2020-07-16 14:10:26,DelhiPolice
500,1283986239222214656,@CPDelhi @DelhiPolice @DcpNorthDelhi @DCP_CCC_Delhi @reliancejio @JioCare @AxisBankSupport @AxisBank @PMOIndia… https://t.co/Ad1W6xfxE9,,2020-07-17 04:45:49,CPDelhi
501,1283269562901901312,दिनांक 14-07-2020 की लेस्टेस्ट वीडियो @DCP_SHAHDARA विमला शराब माफिया की बेटी #सीता_उर्फ_शीतल खुलेआम अवैध #शराब बेच… https://t.co/xMGFsrTOCE,,2020-07-15 05:18:00,
502,1283266410492227584,I block Jahangir Puri Delhi 110033 m near Ration shop..ek Qureshi h Abhi bhi buffalo or cow ka meat Sale krta h.Ple… https://t.co/ZBDMNB6UQC,,2020-07-15 05:05:28,
503,1282728129560055808,"आदरणीय महोदय @DelhiPolice और @DCPDwarka जी, क्या?. में जान सकता हूं। की आखिर इतना विलंब क्यों हो रहा है?

@CPDelhi… https://t.co/iNz2zcsIrS",,2020-07-13 17:26:32,
504,1282605676158758912,"दिल्ली पुलिस प्रशासन से मेरा अनुरोध है कि कृपया करके इस  लड़की को ढूंढने में मदद करें 
 जिसका नाम शिवानी
 उम्र 14… https://t.co/DOh2HCttpT",,2020-07-13 09:19:57,
505,1282601326900207616,"@DCPSouthDelhi @CPDelhi @LtGovDelhi @DelhiPolice @CyberDost @DCP_CCC_Delhi Kyaaa umeed ki jaye sir...?
Koi fraud kr… https://t.co/8tKGA6Z3iz",1282600677340966912,2020-07-13 09:02:40,cosec_pi
506,1282166546505142274,@Right_KarawalN @Pundirdoctor @DCPNEastDelhi @DelhiPolice @LtGovDelhi @CPDelhi सबसे ज्यादा अवैध काम सोनिया विहार… https://t.co/4o27KfgfYb,1281106987036471297,2020-07-12 04:15:00,Right_KarawalN
507,1282363305353523208,My mobile one plus 7 got stolen today around 8:30PM. Two bike-borne men snatched the mobile phone from my hand on t… https://t.co/zCVVfiU2PH,,2020-07-12 17:16:51,
508,1280862427525951488,@LtGovDelhi @DCPNEastDelhi @DCPEastDelhi @cp_delhi @CPDelhi @aajtak @ZeeNewsCrime @abpnewshindi @indiatvnews… https://t.co/84ousrYYty,,2020-07-08 13:52:54,LtGovDelhi
509,1281393837555036160,#KIRARI मे नशा जोरो पर है @PratyushKanth @crpfindia @DelhiPolice @IPS_Association @ArvindKejriwal @cbic_india @FBI https://t.co/MJxv8CeQzW,,2020-07-10 01:04:32,
510,1281440493046358021,@come2mii @dtptraffic @CPDelhi @DelhiPolice @ArvindKejriwal @msisodia @dcptndr @dcptcr @dcptsr It is highly suggest… https://t.co/H858JvEXPF,1281439646811971585,2020-07-10 04:09:56,snehiil
511,1280837030952357888,"@MoJSDoWRRDGR @AmitShah @narendramodi @PMOIndia 
@DelhiPolice @ArvindKejriwal @LtGovDelhi @msisodia  
Sir 19th June… https://t.co/SoDPmWaVhX",,2020-07-08 12:11:59,MoJSDoWRRDGR
512,1281085086918565888,@DelhiPolice @ArvindKejriwal @AmitShah @PMOIndia @narendramodi @RahulGandhi @myogioffice @vinaymishraAAP https://t.co/WEUeI3N2K3,,2020-07-09 04:37:40,DelhiPolice
513,1280159348732256256,राकेश मौर्य पता - D181अगरनगर प्रेमनगर 3 किराड़ी सुलेमान नगर नॉर्थवेस्ट दिल्ली 110086 से लापता है जिन भी भाई बहन को… https://t.co/HtpLVULQLs,,2020-07-06 15:19:07,
514,1279302097369006080,Neighborhood Woof volunteers Ayesha &amp; her team who have done so much for animals were beaten up yesterday. Ayesha s… https://t.co/YTbRfaEKGp,,2020-07-04 06:32:42,
515,1279293072950431744,I've reported a complaint of phone snatching in sarai rohila police station please take action as soon as possible… https://t.co/ma4yWCmknF,,2020-07-04 05:56:51,
516,1279307472214396928,@AmitShah @rsprasad @CPDelhi @DelhiPolice @SureshChavhanke @DChaurasia2312 @RSSorg @VHPDigital Kripya is vishay ki… https://t.co/OPznxJ3CfN,,2020-07-04 06:54:04,AmitShah
517,1278947608703070208,@DCPSouthDelhi @CPDelhi @LtGovDelhi @DelhiPolice Sir April me cyber complaint ki thi online transaction fraud ke re… https://t.co/DG67iqxTJ2,1278548477253832706,2020-07-03 07:04:06,DCPSouthDelhi
518,1278684403623817217,"@HMOIndia 
@DCPWestDelhi
@CMO_Delhi
@LtGovDelhi
@NCWIndia
@adgpi
@CPDelhi
@DelhiPolice
staying with my kids in Dwar… https://t.co/8MdV6iJrvk",,2020-07-02 13:38:13,HMOIndia
519,1278881476071657473,"My luggage got stolen frm Car on 27 june in Mayur vihar p3, lodged FIR (ED-NAN-000516), Called police, Called MLA b… https://t.co/0M8QaCjKOc",,2020-07-03 02:41:19,
520,1278394304478605312,@diya_10 @DelhiPolice @cyber This guy has done fraud today of 30k. We have filed complaint but No action taken by a… https://t.co/bXaxmJNnSQ,1261574314802937856,2020-07-01 18:25:28,diya_10
521,1278240604057563136,@dtptraffic @dcptsr @DelhiPolice @dcptcr @dcptndr @dcptwr @dcptrafficouter @TINBt @TOIIndiaNews @toi @TOIDelhi… https://t.co/cLRjfokTtQ,1278227555800084481,2020-07-01 08:14:43,dtptraffic
522,1278236169986166784,मेरी @CPDelhi @DCPSEastDelhi @DCPSouthDelhi @DCPNewDelhi @DCPWestDelhi @DCPNWestDelhi @DcpNorthDelhi… https://t.co/Hp1qg9Ohuv,,2020-07-01 07:57:06,
523,1277491653255688192,@DelhiPolice @arunagg007 @CPDelhi @DCPWestDelhi @LtGovDelhi @CMODelhi @AAPDelhi @DMwestDelhi Madipur is in West district,1277484569889927168,2020-06-29 06:38:39,DelhiPolice
524,1277103447553314818,इन @BJP4Delhi के तथाकथित गुंडों की गुंडागर्दी हरि नगर की जनता नही सहेगी। मेरा @DelhiPolice से अनुरोध है कि कंप्लेंट… https://t.co/bexuxZIAPC,,2020-06-28 04:56:03,
525,1277225594804027392,Please help @anjanaomkashyap @DelhiPolice @ArvindKejriwal @ManojTiwariMP @IPSMadhurVerma @SanjayAzadSln… https://t.co/XK0DB17ZX9,,2020-06-28 13:01:26,
526,1277250108514582528,"Madipur E Block, Park No. 2, Delhi - 63

People's are drinking alcohol after 8pm daily... Kindly send some and knoc… https://t.co/i9vX7H5csK",,2020-06-28 14:38:50,
527,1276073156751396864,"डीसीपी शाहदरा क्षेत्रवाशियो द्वारा लिखित में शिकायत देने के बावजूद भी चल रहा है अवैध शराब का धंधा
आखिर क्यो नही ब… https://t.co/Wo3bOdN9FN",,2020-06-25 08:42:03,
528,1275864809133748224,"#mustwatch 
@Shiv vihar metro station k pas vale theke par social distance ka palan karte hue log 

aur delhi k the… https://t.co/KDDXfjfLW6",,2020-06-24 18:54:09,
529,1275505730091716611,"Missing! 

Simran Kaur, 15 years
10th class 
Stays in Laxmi nagar.

Contact if found : 9958461378 

@DelhiPolice… https://t.co/CHYaECpGQd",,2020-06-23 19:07:18,
